Cod. y Desc. Inciso,Cod. y Desc. Inciso_imagen,Cod. y Desc. Principal,Cod. y Desc. Principal_imagen,Mes,Devengado Anterior,Sancionado,Presupuestado,Comprometido,Devengado,Pagado,Leyenda_Fecha_Act,Cod. Ejercicio Presupuestario
4 - Bienes de Uso,que/bienes_de_uso.svg,3 - Maquinaria y Equipo,que/maquinaria_y_equipo.svg,6,"9289,19161777","12515,943854","12578,646856","3756,95657828","2363,93095616","1841,320777",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,3 - Maquinaria y Equipo,que/maquinaria_y_equipo.svg,7,"9289,19161777","12515,943854","12574,167083","4275,75204581","3045,02319892","2669,26045237",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,3 - Maquinaria y Equipo,que/maquinaria_y_equipo.svg,8,"9289,19161777","12515,943854","12551,469859","5065,4785355","3804,95406223","3186,44500848",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,3 - Maquinaria y Equipo,que/maquinaria_y_equipo.svg,9,"9289,19161777","12515,943854","12820,838714","5771,95169592","4636,37194042","4103,55595713",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,3 - Maquinaria y Equipo,que/maquinaria_y_equipo.svg,10,"9289,19161777","12515,943854","11953,971571","6109,10210152","4983,98202675","4620,86020642",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,3 - Maquinaria y Equipo,que/maquinaria_y_equipo.svg,11,"9289,19161777","12515,943854","11107,663725","6955,13090333","5573,57502002","5122,65413912",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,4 - Equipo Militar y de Seguridad,que/equipo_militar_y_de_seguridad.svg,1,"1947,05339138","1809,294315","1835,894315","65,87",0,0,Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,4 - Equipo Militar y de Seguridad,que/equipo_militar_y_de_seguridad.svg,2,"1947,05339138","1809,294315","1844,613315","91,294632","10,381072","7,356072",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,4 - Equipo Militar y de Seguridad,que/equipo_militar_y_de_seguridad.svg,3,"1947,05339138","1809,294315","1875,613315","449,30890698","407,17508572","11,55860333",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,4 - Equipo Militar y de Seguridad,que/equipo_militar_y_de_seguridad.svg,4,"1947,05339138","1809,294315","1878,887522","555,70106999","482,76889573","160,50695139",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,4 - Equipo Militar y de Seguridad,que/equipo_militar_y_de_seguridad.svg,5,"1947,05339138","1809,294315","1910,842604","604,83001603","497,58333957","444,58713294",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,4 - Equipo Militar y de Seguridad,que/equipo_militar_y_de_seguridad.svg,6,"1947,05339138","1809,294315","1904,455292","889,33136707","760,30427318","520,47662691",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,4 - Equipo Militar y de Seguridad,que/equipo_militar_y_de_seguridad.svg,7,"1947,05339138","1809,294315","1886,275292","891,8765943","768,49742518","723,86068764",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,4 - Equipo Militar y de Seguridad,que/equipo_militar_y_de_seguridad.svg,8,"1947,05339138","1809,294315","1857,238884","945,47877043","797,51177005","787,15605737",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,4 - Equipo Militar y de Seguridad,que/equipo_militar_y_de_seguridad.svg,9,"1947,05339138","1809,294315","1704,967214","1195,26374552","1132,19532595","845,06771188",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,4 - Equipo Militar y de Seguridad,que/equipo_militar_y_de_seguridad.svg,10,"1947,05339138","1809,294315","1599,656094","1202,52496937","1137,00367534","1038,94760691",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,4 - Equipo Militar y de Seguridad,que/equipo_militar_y_de_seguridad.svg,11,"1947,05339138","1809,294315","1585,808094","1257,2258167","1167,39140645","1143,16342642",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,"5 - Libros, Revistas y Otros Elementos Coleccionables",que/libros_revistas_y_otros_elementos_coleccionables.svg,1,"165,80740054","250,089223","250,104223","1,76160277","0,158903","0,001764",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,"5 - Libros, Revistas y Otros Elementos Coleccionables",que/libros_revistas_y_otros_elementos_coleccionables.svg,2,"165,80740054","250,089223","251,244483","5,01665893","1,12055273","0,53162826",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,"5 - Libros, Revistas y Otros Elementos Coleccionables",que/libros_revistas_y_otros_elementos_coleccionables.svg,3,"165,80740054","250,089223","252,980072","39,81243845","22,01952056","1,73911146",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,"5 - Libros, Revistas y Otros Elementos Coleccionables",que/libros_revistas_y_otros_elementos_coleccionables.svg,4,"165,80740054","250,089223","253,892576","40,65347281","24,44365065","5,11430189",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,"5 - Libros, Revistas y Otros Elementos Coleccionables",que/libros_revistas_y_otros_elementos_coleccionables.svg,5,"165,80740054","250,089223","253,852576","41,42242538","25,32432632","5,93373793",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,"5 - Libros, Revistas y Otros Elementos Coleccionables",que/libros_revistas_y_otros_elementos_coleccionables.svg,6,"165,80740054","250,089223","282,888765","155,88727991","149,46050135","9,03798063",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,"5 - Libros, Revistas y Otros Elementos Coleccionables",que/libros_revistas_y_otros_elementos_coleccionables.svg,7,"165,80740054","250,089223","281,81816","169,01876327","150,51108561","15,23061535",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,"5 - Libros, Revistas y Otros Elementos Coleccionables",que/libros_revistas_y_otros_elementos_coleccionables.svg,8,"165,80740054","250,089223","281,396531","173,0701324","153,57259369","35,78710798",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,"5 - Libros, Revistas y Otros Elementos Coleccionables",que/libros_revistas_y_otros_elementos_coleccionables.svg,9,"165,80740054","250,089223","280,667407","174,2008312","165,46990934","155,6856389",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,"5 - Libros, Revistas y Otros Elementos Coleccionables",que/libros_revistas_y_otros_elementos_coleccionables.svg,10,"165,80740054","250,089223","279,638209","175,22956234","166,15163026","156,85295971",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,"5 - Libros, Revistas y Otros Elementos Coleccionables",que/libros_revistas_y_otros_elementos_coleccionables.svg,11,"165,80740054","250,089223","284,204117","176,89557168","167,39500712","157,42582651",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,6 - Obras de Arte,que/obras_de_arte.svg,1,"300,28506558","165,6928","165,6928","1,72957","1,72557",0,Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,6 - Obras de Arte,que/obras_de_arte.svg,2,"300,28506558","165,6928","165,6928","11,09082408","11,06282408","11,06282408",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,6 - Obras de Arte,que/obras_de_arte.svg,3,"300,28506558","165,6928","191,6928","11,35209928","11,33109928","11,08682408",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,6 - Obras de Arte,que/obras_de_arte.svg,4,"300,28506558","165,6928","191,6928","16,22902408","13,47702408","13,24874888",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,6 - Obras de Arte,que/obras_de_arte.svg,5,"300,28506558","165,6928","191,6928","44,52669397","27,12972408","27,12972408",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,6 - Obras de Arte,que/obras_de_arte.svg,6,"300,28506558","165,6928","211,778918","93,26302185","93,24802185","64,20519597",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,6 - Obras de Arte,que/obras_de_arte.svg,7,"300,28506558","165,6928","211,778918","123,24441503","104,58485685","98,89244485",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,6 - Obras de Arte,que/obras_de_arte.svg,8,"300,28506558","165,6928","286,778918","129,0579673","129,0579673","129,0579673",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,6 - Obras de Arte,que/obras_de_arte.svg,9,"300,28506558","165,6928","386,778918","217,46994303","215,38017665","129,1079673",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,6 - Obras de Arte,que/obras_de_arte.svg,10,"300,28506558","165,6928","386,978918","222,90129303","220,81152665","220,81152665",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,6 - Obras de Arte,que/obras_de_arte.svg,11,"300,28506558","165,6928","387,057918","289,8392468","253,69156338","253,69156338",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,7 - Semovientes,que/semovientes.svg,1,"0,70849998","2,9638","2,9638",0,0,0,Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,7 - Semovientes,que/semovientes.svg,2,"0,70849998","2,9638","2,9638","0,084","0,009","0,009",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,7 - Semovientes,que/semovientes.svg,3,"0,70849998","2,9638","2,9638","0,104952","0,104952","0,084",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,7 - Semovientes,que/semovientes.svg,4,"0,70849998","2,9638","2,9638","0,166952","0,166952","0,146",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,7 - Semovientes,que/semovientes.svg,5,"0,70849998","2,9638","2,9638","0,166952","0,166952","0,166952",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,7 - Semovientes,que/semovientes.svg,6,"0,70849998","2,9638","1,9638","0,166952","0,166952","0,166952",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,7 - Semovientes,que/semovientes.svg,7,"0,70849998","2,9638","1,9788","0,185452","0,185452","0,185452",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,7 - Semovientes,que/semovientes.svg,8,"0,70849998","2,9638","0,9375","0,199452","0,199452","0,199452",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,7 - Semovientes,que/semovientes.svg,9,"0,70849998","2,9638","0,9375","0,345452","0,205452","0,205452",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,7 - Semovientes,que/semovientes.svg,10,"0,70849998","2,9638","0,924952","0,345452","0,205452","0,205452",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,7 - Semovientes,que/semovientes.svg,11,"0,70849998","2,9638","0,964952","0,345452","0,345452","0,345452",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,8 - Activos Intangibles,que/activos_intangibles.svg,1,"269,24379756","271,810397","273,910397","9,89543967","0,44542715","0,26405714",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,8 - Activos Intangibles,que/activos_intangibles.svg,2,"269,24379756","271,810397","334,005535","81,29309699","21,92889535","7,43889353",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,8 - Activos Intangibles,que/activos_intangibles.svg,3,"269,24379756","271,810397","433,579779","155,99467156","70,30168383","18,00412661",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,8 - Activos Intangibles,que/activos_intangibles.svg,4,"269,24379756","271,810397","501,337224","190,44353576","98,9667151","50,65704394",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,8 - Activos Intangibles,que/activos_intangibles.svg,5,"269,24379756","271,810397","556,414076","286,13840733","153,55896619","98,70740357",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,8 - Activos Intangibles,que/activos_intangibles.svg,6,"269,24379756","271,810397","595,550917","300,65644966","254,23832901","204,03711505",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,8 - Activos Intangibles,que/activos_intangibles.svg,7,"269,24379756","271,810397","629,476331","321,75819224","260,42766006","238,16717649",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,8 - Activos Intangibles,que/activos_intangibles.svg,8,"269,24379756","271,810397","708,75843","328,5032531","287,04837432","270,55063844",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,8 - Activos Intangibles,que/activos_intangibles.svg,9,"269,24379756","271,810397","737,407214","381,240207","337,12542094","290,61159828",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,8 - Activos Intangibles,que/activos_intangibles.svg,10,"269,24379756","271,810397","749,868533","421,84721383","359,95832047","345,5878518",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
4 - Bienes de Uso,que/bienes_de_uso.svg,8 - Activos Intangibles,que/activos_intangibles.svg,11,"269,24379756","271,810397","727,006722","493,5204203","414,61051283","384,57120238",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,1 - Transf. al Sector Privado para Financiar Gastos Corrientes,que/transf_al_sector_privado_para_financiar_gastos_corrientes.svg,1,"547331,96185395","643596,841033","643595,234753","45919,03724799","44051,02659681","14763,68825263",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,1 - Transf. al Sector Privado para Financiar Gastos Corrientes,que/transf_al_sector_privado_para_financiar_gastos_corrientes.svg,2,"547331,96185395","643596,841033","643423,988668","97487,93254153","77386,24301492","55387,37862463",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,1 - Transf. al Sector Privado para Financiar Gastos Corrientes,que/transf_al_sector_privado_para_financiar_gastos_corrientes.svg,3,"547331,96185395","643596,841033","643404,90483","155989,98357496","155770,69630212","80256,78831255",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,1 - Transf. al Sector Privado para Financiar Gastos Corrientes,que/transf_al_sector_privado_para_financiar_gastos_corrientes.svg,4,"547331,96185395","643596,841033","645927,124023","220384,7172676","214150,02058838","204450,47327616",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,1 - Transf. al Sector Privado para Financiar Gastos Corrientes,que/transf_al_sector_privado_para_financiar_gastos_corrientes.svg,5,"547331,96185395","643596,841033","645986,464855","279982,46277061","273861,70662524","262930,54446687",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,1 - Transf. al Sector Privado para Financiar Gastos Corrientes,que/transf_al_sector_privado_para_financiar_gastos_corrientes.svg,6,"547331,96185395","643596,841033","647793,67722","357713,08213413","357199,28979068","342342,2140049",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,1 - Transf. al Sector Privado para Financiar Gastos Corrientes,que/transf_al_sector_privado_para_financiar_gastos_corrientes.svg,7,"547331,96185395","643596,841033","648841,94142","423853,72786573","421411,56077226","406468,64337503",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,1 - Transf. al Sector Privado para Financiar Gastos Corrientes,que/transf_al_sector_privado_para_financiar_gastos_corrientes.svg,8,"547331,96185395","643596,841033","648242,517755","485096,31933613","484618,39661524","468110,04621057",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,1 - Transf. al Sector Privado para Financiar Gastos Corrientes,que/transf_al_sector_privado_para_financiar_gastos_corrientes.svg,9,"547331,96185395","643596,841033","675217,580908","556318,76849661","555886,08043206","541564,78820862",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,1 - Transf. al Sector Privado para Financiar Gastos Corrientes,que/transf_al_sector_privado_para_financiar_gastos_corrientes.svg,10,"547331,96185395","643596,841033","679935,139779","616869,83460462","616248,26036258","580924,14428702",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,1 - Transf. al Sector Privado para Financiar Gastos Corrientes,que/transf_al_sector_privado_para_financiar_gastos_corrientes.svg,11,"547331,96185395","643596,841033","770099,181391","657683,6128694","652834,86773193","628040,17394259",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,2 - Transf. al Sector Privado para Financiar Gastos Capital,que/transf_al_sector_privado_para_financiar_gastos_capital.svg,1,"9860,50006606","8445,186835","8446,281235","6,21066986","4,31594188","2,62526098",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,2 - Transf. al Sector Privado para Financiar Gastos Capital,que/transf_al_sector_privado_para_financiar_gastos_capital.svg,2,"9860,50006606","8445,186835","7107,867551","81,61762412","69,06482846","57,26856585",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,2 - Transf. al Sector Privado para Financiar Gastos Capital,que/transf_al_sector_privado_para_financiar_gastos_capital.svg,3,"9860,50006606","8445,186835","6871,72022","794,51137361","772,96265819","694,07098178",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,2 - Transf. al Sector Privado para Financiar Gastos Capital,que/transf_al_sector_privado_para_financiar_gastos_capital.svg,4,"9860,50006606","8445,186835","6892,173075","966,52913481","867,58820068","826,89819983",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,2 - Transf. al Sector Privado para Financiar Gastos Capital,que/transf_al_sector_privado_para_financiar_gastos_capital.svg,5,"9860,50006606","8445,186835","6810,896567","1416,43220255","1081,18387049","995,6551745",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,2 - Transf. al Sector Privado para Financiar Gastos Capital,que/transf_al_sector_privado_para_financiar_gastos_capital.svg,6,"9860,50006606","8445,186835","7259,048427","2199,89018268","2175,37420639","2062,07947841",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,2 - Transf. al Sector Privado para Financiar Gastos Capital,que/transf_al_sector_privado_para_financiar_gastos_capital.svg,7,"9860,50006606","8445,186835","7176,427715","4271,29759992","3487,17401589","3394,09091582",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,2 - Transf. al Sector Privado para Financiar Gastos Capital,que/transf_al_sector_privado_para_financiar_gastos_capital.svg,8,"9860,50006606","8445,186835","6945,670834","4514,66259753","4493,2003778","4446,7443959",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,2 - Transf. al Sector Privado para Financiar Gastos Capital,que/transf_al_sector_privado_para_financiar_gastos_capital.svg,9,"9860,50006606","8445,186835","8471,105518","5085,55502491","5067,66490568","4848,18656105",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,2 - Transf. al Sector Privado para Financiar Gastos Capital,que/transf_al_sector_privado_para_financiar_gastos_capital.svg,10,"9860,50006606","8445,186835","7272,820449","5217,97989923","5178,23794831","5071,06602601",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,2 - Transf. al Sector Privado para Financiar Gastos Capital,que/transf_al_sector_privado_para_financiar_gastos_capital.svg,11,"9860,50006606","8445,186835","6821,255588","5445,83853279","5375,72672652","5219,37473671",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,3 - Transferencias a la Administración Nacional,que/default.svg,11,0,0,0,0,0,0,Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,5 - Transferencias a Otras Entidades del Sector Público Nacional,que/transferencias_a_otras_entidades_del_sector_publico_nacional.svg,1,"124805,74024146","122230,596235","122227,596235","6050,29045748","6047,41656448","1426,92281448",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,5 - Transferencias a Otras Entidades del Sector Público Nacional,que/transferencias_a_otras_entidades_del_sector_publico_nacional.svg,2,"124805,74024146","122230,596235","122123,40394","14729,5179253","14392,63093355","7837,71101628",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,5 - Transferencias a Otras Entidades del Sector Público Nacional,que/transferencias_a_otras_entidades_del_sector_publico_nacional.svg,3,"124805,74024146","122230,596235","122093,49194","25175,49447694","24873,63259319","15291,92961419",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,5 - Transferencias a Otras Entidades del Sector Público Nacional,que/transferencias_a_otras_entidades_del_sector_publico_nacional.svg,4,"124805,74024146","122230,596235","121807,452871","34121,57867582","33301,26028782","26273,65933346",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,5 - Transferencias a Otras Entidades del Sector Público Nacional,que/transferencias_a_otras_entidades_del_sector_publico_nacional.svg,5,"124805,74024146","122230,596235","122011,311085","43445,98742513","42058,90377129","35266,49020252",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,5 - Transferencias a Otras Entidades del Sector Público Nacional,que/transferencias_a_otras_entidades_del_sector_publico_nacional.svg,6,"124805,74024146","122230,596235","121815,411085","54402,09977325","54375,83777341","46133,34353502",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,5 - Transferencias a Otras Entidades del Sector Público Nacional,que/transferencias_a_otras_entidades_del_sector_publico_nacional.svg,7,"124805,74024146","122230,596235","120846,311451","66172,56891588","66105,22041804","57818,39603795",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,5 - Transferencias a Otras Entidades del Sector Público Nacional,que/transferencias_a_otras_entidades_del_sector_publico_nacional.svg,8,"124805,74024146","122230,596235","120136,469451","74309,94707854","73633,69636033","67620,73714726",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,5 - Transferencias a Otras Entidades del Sector Público Nacional,que/transferencias_a_otras_entidades_del_sector_publico_nacional.svg,9,"124805,74024146","122230,596235","115646,801281","86657,62562868","86610,1301549","79157,36956996",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,5 - Transferencias a Otras Entidades del Sector Público Nacional,que/transferencias_a_otras_entidades_del_sector_publico_nacional.svg,10,"124805,74024146","122230,596235","117429,600006","94782,09918348","94702,32600224","89702,40356088",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,5 - Transferencias a Otras Entidades del Sector Público Nacional,que/transferencias_a_otras_entidades_del_sector_publico_nacional.svg,11,"124805,74024146","122230,596235","125655,36507","103270,46774713","102515,72421073","98027,69856588",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,6 - Transferencias a Universidades Nacionales,que/transferencias_a_universidades_nacionales.svg,1,"37748,10989101","43120,794434","43125,944434","3025,10993786","3021,95116786","5,1501624",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,6 - Transferencias a Universidades Nacionales,que/transferencias_a_universidades_nacionales.svg,2,"37748,10989101","43120,794434","43169,669288","6166,60454201","6130,69970089","3052,2149875",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,6 - Transferencias a Universidades Nacionales,que/transferencias_a_universidades_nacionales.svg,3,"37748,10989101","43120,794434","43398,980768","9645,67245174","9642,83496927","6202,01525872",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,6 - Transferencias a Universidades Nacionales,que/transferencias_a_universidades_nacionales.svg,4,"37748,10989101","43120,794434","43687,479522","12779,26475706","12766,23699303","9524,52423832",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,6 - Transferencias a Universidades Nacionales,que/transferencias_a_universidades_nacionales.svg,5,"37748,10989101","43120,794434","43521,858395","15849,26392203","15780,05884015","12684,64633091",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,6 - Transferencias a Universidades Nacionales,que/transferencias_a_universidades_nacionales.svg,6,"37748,10989101","43120,794434","43659,2826","21231,92050916","21222,65928866","15864,33104733",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,6 - Transferencias a Universidades Nacionales,que/transferencias_a_universidades_nacionales.svg,7,"37748,10989101","43120,794434","43710,733864","25454,97964397","25438,09830927","21256,89404535",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,6 - Transferencias a Universidades Nacionales,que/transferencias_a_universidades_nacionales.svg,8,"37748,10989101","43120,794434","43793,415002","29826,81693202","29096,29599689","25137,09615242",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
